image_path,mask_path,label,source
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_5938.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_5938.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_non_flood_2134.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_non_flood_2134.jpg,0,dataset2_non_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_235.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_235.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d1_aug_148_2273.png,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d1_aug_148_2273.png,1,dataset1
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_non_flood_20589.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_non_flood_20589.jpg,0,dataset2_non_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d1_aug_69_9581.png,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d1_aug_69_9581.png,1,dataset1
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d1_aug_219_3369.png,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d1_aug_219_3369.png,1,dataset1
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_1654.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_1654.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_6439.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_6439.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_4011.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_4011.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_2702.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_2702.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d1_aug_107_1415.png,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d1_aug_107_1415.png,1,dataset1
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_2459.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_2459.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d1_aug_242_5212.png,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d1_aug_242_5212.png,1,dataset1
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_8199.png,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_8199.png,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_3418.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_3418.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d1_aug_159_5707.png,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d1_aug_159_5707.png,1,dataset1
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_3881.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_3881.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_4243.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_4243.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_3588.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_3588.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_non_flood_9156.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_non_flood_9156.jpg,0,dataset2_non_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_1363.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_1363.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_1891.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_1891.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_5024.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_5024.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_non_flood_20946.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_non_flood_20946.jpg,0,dataset2_non_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_1001.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_1001.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d1_aug_281_4514.png,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d1_aug_281_4514.png,1,dataset1
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_non_flood_3615.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_non_flood_3615.jpg,0,dataset2_non_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d1_aug_276_9271.png,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d1_aug_276_9271.png,1,dataset1
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_non_flood_5139.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_non_flood_5139.jpg,0,dataset2_non_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_non_flood_3829.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_non_flood_3829.jpg,0,dataset2_non_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_2578.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_2578.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d1_aug_253_2292.png,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d1_aug_253_2292.png,1,dataset1
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_4016.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_4016.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_non_flood_12107.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_non_flood_12107.jpg,0,dataset2_non_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_7487.png,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_7487.png,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_7525.png,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_7525.png,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d1_aug_4_8174.png,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d1_aug_4_8174.png,1,dataset1
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_non_flood_17453.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_non_flood_17453.jpg,0,dataset2_non_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_5263.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_5263.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_2745.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_2745.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_non_flood_5716.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_non_flood_5716.jpg,0,dataset2_non_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_4991.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_4991.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_2533.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_2533.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d1_aug_258_8864.png,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d1_aug_258_8864.png,1,dataset1
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_2460.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_2460.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_2431.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_2431.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_non_flood_9622.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_non_flood_9622.jpg,0,dataset2_non_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_701.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_701.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_8322.png,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_8322.png,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_3120.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_3120.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_2385.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_2385.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_6016.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_6016.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_non_flood_7457.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_non_flood_7457.jpg,0,dataset2_non_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_916.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_916.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_non_flood_17719.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_non_flood_17719.jpg,0,dataset2_non_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d1_aug_232_6022.png,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d1_aug_232_6022.png,1,dataset1
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_non_flood_9825.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_non_flood_9825.jpg,0,dataset2_non_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_3515.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_3515.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d1_aug_194_3081.png,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d1_aug_194_3081.png,1,dataset1
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_5370.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_5370.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_non_flood_11292.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_non_flood_11292.jpg,0,dataset2_non_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_6544.png,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_6544.png,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_non_flood_9281.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_non_flood_9281.jpg,0,dataset2_non_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_1479.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_1479.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d1_aug_259_4528.png,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d1_aug_259_4528.png,1,dataset1
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_7874.png,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_7874.png,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_2226.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_2226.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d2_flood_flood_3708.jpg,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d2_flood_flood_3708.jpg,1,dataset2_flood
C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\images\d1_aug_159_1459.png,C:\Users\Test1\Desktop\flood_victium_detection\flood_victim_detection_v3\processed_data\masks\d1_aug_159_1459.png,1,dataset1
